Customer Num,Company,"Address, City, State & Zip",Salesman Assigned,Postal Code,State License Num,On-Off Premise,City,County,Deliveryman Assigned
4804,Urban Crust,"1006 E 15th St., Plano, TX 75074",Hudson Boyd,75074,RM710349,On Premise,Plano,Collin,Ronald Streng
4809,Ships,"1613 Greenville Avenue, Dallas, TX 75206",Mason Lowe,75206,MB933357,On Premise,Dallas,Dallas,Joe Fronczek
4812,Bru City - Euless,"13000 Trinity Blvd., Suite 150, Euless, TX 76040",Nathan Zaremba,76040,BG933449,On Premise,Euless,Tarrant,Ronald Streng
4828,Good Union Urban BBQ,"1150 State Street, Suite 150, Richardson, TX 75082",Harrison Boyland,75082,RM927880,On Premise,Richardson,Collin,Ronald Streng
4830,City Limits,"4521 Texoma Parkway, Sherman, TX 75090",Brian Schick,75090,RM615699,On Premise,Sherman,Grayson,Jose Vital
4831,Goody Goody - Garland Road,"7729 Garland Road, Dallas, TX 75218",Brandon Byrd,75218,BF949793,Off Premise,Dallas,Dallas,James Hall
4838,Loy Lake Mobil,"3001 Loy Lake Road, Sherman, TX 75090",Brian Schick,75090,BF789428,Off Premise,Sherman,Grayson,Jose Vital
4841,Pickles BBQ & Icehouse,"8247 Rufe Snow Dr., Suite 800, Watauga, TX 76148",Nathan Zaremba,76148,MB886534,On Premise,Watauga,Tarrant,Justin Stryker
4843,Eastbound & Down Ice House,"3826 Ross Avenue, Dallas, TX 75204",Mason Lowe,75204,MB939927,On Premise,Dallas,Dallas,James Hall
4856,What's on Tap - Keller,"201 Town Center Land, Keller, TX 76248",Nathan Zaremba,76248,BG954292,On Premise,Keller,Tarrant,Justin Stryker
4863,Old Chicago - Waco,"4641 S. Jack Kultgen Expwy., Waco, TX 76711",Mark Molkenbuhr,76711,MB956151,On Premise,Waco,McLennan,James Hall
4867,Amphibian Stage Productions,"120 S. Main Street, Fort Worth, TX 76104",Taylor Coward,76104,BG826480,On Premise,Fort Worth,Tarrant,Joe Fronczek
4872,Flight on Eagle Mountain Lake,"9307 Boat Club Road, Suite B, Fort Worth, TX 76179",Jeff Martin,76179,MB865745,On Premise,Fort Worth,Tarrant,Justin Stryker
4876,Cricket's Grill & Draft House,"221 May Street, Waco, TX 75247",Mark Molkenbuhr,75247,MB466389,On Premise,Waco,McLennan,East Texas Drivers
4882,Juicy's LLC,"1229 Admiral Nimitz Circle, Dallas, TX 75247",House Accounts DFW,75247,BG819183,On Premise,Dallas,Dallas,James Hall
4883,WFM #10332 - Fort Worth,"3720 Vision Drive, Fort Worth, TX 76109",Justin Page,76109,BG959000,Off Premise,Fort Worth,Tarrant,Joe Fronczek
4884,Randol Mill Beverage,"9051 Randol Mill Road '121', Fort Worth, TX 76120",Justin Page,76120,P905193,Off Premise,Fort Worth,Tarrant,James Liston
4888,HEB 714 Lakeway,"2000 RR 620, LAKEWAY, TX 78734",Josh Jennings,78734,BF909314,Off Premise,LAKEWAY,Travis,Manny Chavez
4889,1ST Food Mart - 1st St,"1410 S 1ST STREET, AUSTIN, TX 78704",Tim Vela,78704,BQ793451,Off Premise,AUSTIN,Travis,Joe Castro
4900,Alamo City Liquors -Thousand Oaks,"2943 THOUSAND OAKS SUITE 3, San Antonio, TX 78247",Josh Jennings,78247,BF613222,Off Premise,San Antonio,Bexar,Joe Castro
4907,Angel's Icehouse - _Hwy 71,"21815 HWY 71 WEST, Spicewood, TX 78669",Josh Jennings,78669,MB553470,On Premise,Spicewood,Travis,Manny Chavez
4923,Banger's Sausage House & Beer Garden,"79 RAINEY ST, AUSTIN, TX 78701",Tim Vela,78701,BG808414,On Premise,AUSTIN,Travis,Joe Castro
4928,Barton Hill Food Mart - Lamar,"2900 S. LAMAR, AUSTIN, TX 78704",Tim Vela,78704,BQ718900,Off Premise,AUSTIN,Travis,Manny Chavez
4929,Barton Hills Market 1 - Barton Hills,"1220 BARTON HILLS DR., AUSTIN, TX 78704",Tim Vela,78704,BQ745745,Off Premise,AUSTIN,Travis,Manny Chavez
4930,Beatniks Market - Manchaca,"4415 MANCHACA ROAD, AUSTIN, TX 78745",Tim Vela,78745,BQ878699,Off Premise,AUSTIN,Travis,Manny Chavez
4944,Bread Basket - 7th St.,"2150 _E 7TH ST, AUSTIN, TX 78702",Tim Vela,78702,BQ550573,Off Premise,AUSTIN,Travis,Brian Moody
4945,Bread Basket WESTGATE,"8801 WESTGATE BLVD, AUSTIN, TX 78757",Tim Vela,78757,BQ774402,Off Premise,AUSTIN,Travis,Brian Moody
4946,Bread Basket HOLLY ST,"1514 HOLLY ST, AUSTIN, TX 78702",Tim Vela,78702,BQ463324,Off Premise,AUSTIN,Travis,Brian Moody
4948,Brodie Park Market BRODIE,"9001 BRODIE LN SUITE A1, AUSTIN, TX 78748",Tim Vela,78748,BQ737083,Off Premise,AUSTIN,Travis,Joe Castro
4957,C Mart 6 VILLAGE CENTER,"7007 VILLAGE CENTER DR, AUSTIN, TX 78731",Joshua Perez,78731,BQ489108,Off Premise,AUSTIN,Travis,Joe Castro
4981,Cmart Icehouse W KOENING,"1308 W KOENING LANE, AUSTIN, TX 78756",Tim Vela,78756,BQ809453,Off Premise,AUSTIN,Travis,Joe Castro
4984,Congress Express S CONGRESS,"3630 S CONGRESS AVENUE, AUSTIN, TX 78704",Tim Vela,78704,BQ769069,Off Premise,AUSTIN,Travis,Joe Castro
5046,Growler Room BURNET RD.,"6800 BURNET ROAD SUITE 2, AUSTIN, TX 78757",Joshua Perez,78757,BG826982,On Premise,AUSTIN,Travis,Joe Castro
5053,Halls Wine & Spirits GLADE RD.,"4200 GLADE ROAD, Colleyville, TX 76034",Jeff Martin,76034,BF759091,Off Premise,Colleyville,Tarrant_2,Michael Weldon
5068,HEB 014 S FM 1626,"5401 SOUTH FM 1626, KYLE, TX 78640",Josh Jennings,78640,BF660034,Off Premise,KYLE,Hays,Joe Castro
5072,HEB 029 WESTLAKE HILLS,"701 CAPITAL OF TX HWY BLDG C, WEST LAKE HILLS, TX 78746",Tim Vela,78746,BF679896,Off Premise,WEST LAKE HILLS,Travis,Manny Chavez
5073,HEB 031 N HWY 183,"12860 HWY 183 NORTH, AUSTIN, TX 78750",Joshua Perez,78750,BF677732,Off Premise,AUSTIN,Williamson,Manny Chavez
5079,HEB 068 W. SLAUGHTER,"5800 W. SLAUGHTER LN BLDG A, AUSTIN, TX 78749",Tim Vela,78749,BF625848,Off Premise,AUSTIN,Travis,Manny Chavez
5082,HEB 628 Gas Station E. RIVERSIDE,"2508 E. RIVERSIDE DR, AUSTIN, TX 78741",Tim Vela,78741,BF121113,Off Premise,AUSTIN,Travis,Brian Moody
5111,HEB 388 PARMER LN,"6001 PARMER LANE, AUSTIN, TX 78727",Joshua Perez,78727,BF319637,Off Premise,AUSTIN,Travis,Manny Chavez
5114,HEB 404 Bee Caves,"12400 HWY 71 WEST, BEE CAVE, TX 78733",Josh Jennings,78733,BF439937,Off Premise,BEE CAVE,Travis,Manny Chavez
5116,HEB 425 E. 41 ST,"1000 E. 41ST ST, AUSTIN, TX 78751",Tim Vela,78751,BF427470,Off Premise,AUSTIN,Travis,Joe Castro
5120,HEB 451 Four Points RR 620,"7301 RR 620, AUSTIN, TX 78759",Joshua Perez,78759,BF449637,Off Premise,AUSTIN,Travis,Manny Chavez
5125,HEB 479 FM N 685,"201 FM 685 NORTH, PFLUGUERVILLE, TX 78660",Joshua Perez,78660,BF469415,Off Premise,PFLUGUERVILLE,Travis,Manny Chavez
5127,HEB 495 LOUIS HENNA,"603 LOUIS HENNA BLVD 'A', ROUND ROCK, TX 78664",Joshua Perez,78664,BF491123,Off Premise,ROUND ROCK,Williamson,Manny Chavez
5128,600 Degrees Pizzeria & Draft House - 8th St,"124 E 8th street, GEORGETOWN, TX 75247",Joshua Perez,75247,BG866552,On Premise,GEORGETOWN,Williamson,Manny Chavez
5135,HEB 580 WhiteStone/Parmer,"2800 E. WHITESTONE, CEDAR PARK, TX 78613",Joshua Perez,78613,BF539865,Off Premise,CEDAR PARK,Williamson,Manny Chavez
5137,HEB 582 HASLER,"104 HASLER BLVD, BASTROP, TX 78602",Josh Jennings,78602,BF534419,Off Premise,BASTROP,Bastrop,Joe Castro
5139,HEB 591 E. PALM VALLEY,"1700 E PALM VALLEY, ROUND ROCK, TX 78664",Joshua Perez,78664,BF664730,Off Premise,ROUND ROCK,Williamson,Manny Chavez
5146,HEB 611 HWY 290,"598 HWY 290 EAST, DRIPPING SPRINGS, TX 78620",Josh Jennings,78620,BF749303,Off Premise,DRIPPING SPRINGS,Hays,Manny Chavez
5154,HEB 639 E. 51ST,"1801 E. 51ST STREET, AUSTIN, TX 78723",Tim Vela,78723,BG836874,Off Premise,AUSTIN,Travis,Joe Castro
5157,HEB 673 UNIVERSITY BLVD,"250 UNIVERSITY BLVD, ROUND ROCK, TX 78665",Joshua Perez,78665,BG855425,Off Premise,ROUND ROCK,Williamson,Manny Chavez
5162,Hi Hat Public House _E. 6TH ST,"2121 E 6TH STREET SUITE 101, AUSTIN, TX 78702",Tim Vela,78702,BG825592,On Premise,AUSTIN,Travis,Joe Castro
5173,Hopfields GUADALUPE ST.,"3110 GUADALUPE ST. #400, AUSTIN, TX 78705",Tim Vela,78705,BG779606,On Premise,AUSTIN,Travis,Joe Castro
5177,Hu La Hu Market _S 1ST ST.,"4901 S 1ST STREET, AUSTIN, TX 78745",Tim Vela,78745,BQ898456,Off Premise,AUSTIN,Travis,Joe Castro
5205,Lamar Express S. LAMAR,"2238 S LAMAR, AUSTIN, TX 78704",Tim Vela,78704,BQ794936,Off Premise,AUSTIN,Travis,Manny Chavez
5222,Mean-Eyed Cat Bar W 5TH ST.,"1621 W 5TH STREET, AUSTIN, TX 78703",Tim Vela,78703,MB852712,On Premise,AUSTIN,Travis,Brian Moody
5226,Mets Mart _W WILLIAM CANNON,"2800 W WILLIAM CANNON DR, AUSTIN, TX 78745",Tim Vela,78745,BQ532362,Off Premise,AUSTIN,Travis,Joe Castro
5252,Northwest Food Mart NW MILITARY,"2395 NW MILITARY HWY, San Antonio, TX 78231",Josh Jennings,78231,BQ650089,Off Premise,San Antonio,Bexar,Joe Castro
5263,Oltorf Food Mart OLTORF,"2225 E. OLTORF, AUSTIN, TX 78741",Tim Vela,78741,BQ706405,Off Premise,AUSTIN,Travis,None
5285,RBM Food Mart MANOR RD.,"2601 MANOR ROAD, AUSTIN, TX 78722",Tim Vela,78722,BF719443,Off Premise,AUSTIN,Travis,Manny Chavez
5287,Red's Porch S. LAMAR,"3508 S. LAMAR #200, AUSTIN, TX 78704",Tim Vela,78704,MB735593,On Premise,AUSTIN,Travis,Manny Chavez
5317,Southwest Parkway Market SW PKWY,"4601 SOUTHWEST PARKWAY STE 110, AUSTIN, TX 78735",Josh Jennings,78735,BF710824,Off Premise,AUSTIN,Travis,Joe Castro
5321,Spec's #106 - Creekside,"255 Creekside Way, NEW BRAUNFELS, TX 78130",Josh Jennings,78130,BF826799,Off Premise,NEW BRAUNFELS,Comal,Joe Castro
5326,Spec's #100 - De Zavala,"5219 De Zavala Rd., San Antonio, TX 78749",Josh Jennings,78749,BF812044,Off Premise,San Antonio,Bexar,Joe Castro
5328,Spec's #60 - Airport,"5775 Airport Blvd. Ste. 100, AUSTIN, TX 78752",Joshua Perez,78752,BF645237,Off Premise,AUSTIN,Travis,Manny Chavez
5329,Spec's #075 - Killeen,"2500 E. Central Texas Expressway, Ste. C, KILLEEN, TX 76543",House Accounts ATX,76543,BF770253,Off Premise,KILLEEN,Bell,Charles_3
5331,Spec's #61 - US 290,"4960 W. US 290 Service Road, AUSTIN, TX 78735",Tim Vela,78735,BF659906,Off Premise,AUSTIN,Travis,Manny Chavez
5333,Spec's #114 - Barnes Drive,"510 Barnes Dr., SAN MARCOS, TX 78666",Josh Jennings,78666,BF862641,Off Premise,SAN MARCOS,Hays,Joe Castro
5344,HEB 091 STORE E. RIVERSIDE,"2508 E. RIVERSIDE DR, AUSTIN, TX 78741",Tim Vela,78741,BF121113,Off Premise,AUSTIN,Travis,Brian Moody
5345,Star Bar W. 6TH,"600 W 6TH STREET, AUSTIN, TX 78701",Tim Vela,78701,MB729918,On Premise,AUSTIN,Travis,Joe Castro
5348,Chupacabra,"401 S Main St. Ste 103, Salado, TX 76571",Tim Vela,76571,BG902288,On Premise,Salado,Bell,Manny Chavez
5352,Stop N Tote E 5TH Gulu Inc,"2715 E 5TH STREET, AUSTIN, TX 78702",Tim Vela,78702,BQ903719,Off Premise,AUSTIN,Travis,Joe Castro
5363,Texas Market LAMAR,"720 LAMAR PLACE, AUSTIN, TX 78752",Tim Vela,78752,BQ406427,Off Premise,AUSTIN,Travis,Joe Castro
5373,The Dig Pub CYPRESS CREEK,"401 CYPRESS CREEK RD. SUITE 600, CEDAR PARK, TX 78613",Joshua Perez,78613,BG665890,On Premise,CEDAR PARK,Williamson,Manny Chavez
5391,Thom's Market BARTON SPRINGS,"1418 BARTON SPRINGS RD, AUSTIN, TX 78704",Tim Vela,78704,BQ669629,Off Premise,AUSTIN,Travis,Manny Chavez
5402,Total Wine #509 BRODIE LN,"5601 Brodie Ln. #800, Sunset Valley, TX 78745",Tim Vela,78745,BF901584,Off Premise,Sunset Valley,Travis,Brian Moody
5478,Whichcraft Beer Store S. LAMAR,"2110 S LAMAR SUITE F, AUSTIN, TX 78704",Tim Vela,78704,BQ869405,Off Premise,AUSTIN,Travis,Manny Chavez
5499,Sunrise Mini Mart #A,"1809 W Anderson lane, AUSTIN, TX 78757",Joshua Perez,78757,bq500814,Off Premise,AUSTIN,Travis,Manny Chavez
5502,Spec's #66 - Temple,"3550 S. General Bruce Drive, Temple, TX 76504",House Accounts ATX,76504,BF742209,Off Premise,Temple,Bell,Charles_3
5507,WFM #10316 - DOMAIN DR.,"11920 domain drive, AUSTIN, TX 78758",Joshua Perez,78758,BG860717,Off Premise,AUSTIN,Travis,Manny Chavez
5508,WFM #10384 - Arbor Trails W. WILLIAM CANNON,"4301 w. William cannon #800, AUSTIN, TX 78749",Tim Vela,78749,BG807678,Off Premise,AUSTIN,Travis,Manny Chavez
5509,WFM #10145 - N. LAMAR,"525 n. lamar, AUSTIN, TX 78703",Tim Vela,78703,BG573867,Off Premise,AUSTIN,Travis,Manny Chavez
5514,WFM #10393 - Bee Cave HILL COUNTRY,"12601 Hill Country Blvd, BEE CAVE, TX 78738",Josh Jennings,78738,BG804047,Off Premise,BEE CAVE,Travis,Manny Chavez
5515,Brew Market & Cafe Airport,"3842 Airport Blvd, AUSTIN, TX 78722",Tim Vela,78722,BF454013,Off Premise,AUSTIN,Travis,Manny Chavez
5541,Central Market Cafe 420 Westgate,"4521 Westgate Blvd, AUSTIN, TX 78745",Tim Vela,78745,BG438574,Off Premise,AUSTIN,Travis,Manny Chavez
5558,Total Wine #510 PECAN PARK,"11066 PECAN PARK BLVD, CEDAR PARK, TX 78613",Joshua Perez,78613,BF912473,Off Premise,CEDAR PARK,Williamson,Brian Moody
5605,Total Wine #504 The Rim,"17530 La Cantera Pkwy, San Antonio, TX 78257",Josh Jennings,78257,BF858101,Off Premise,San Antonio,Bexar,Joe Castro
5611,WFM #10075 - E. BASSE RD.,"255 E. Basse Rd., Suite 130, San Antonio, TX 78209",Josh Jennings,78209,BG420366,Off Premise,San Antonio,Bexar,Joe Castro
5637,HEB 659 LAKELINE,"14028 N. US 183, AUSTIN, TX 78717",Joshua Perez,78717,BF812359,Off Premise,AUSTIN,Williamson,Manny Chavez
5642,Thom's Market Riverside,"160 E. Riverside Dr., AUSTIN, TX 78704",Tim Vela,78704,BQ926887,Off Premise,AUSTIN,Travis,Manny Chavez
5674,Spec's #113 - Bandera,"11751 Bandera Road, San Antonio, TX 78250",Josh Jennings,78250,BF872400,Off Premise,San Antonio,Bexar,Joe Castro
5687,Spec's #62 - North Mopac,"10515 N Mopac Expressway, AUSTIN, TX 78759",Joshua Perez,78759,BF662093,Off Premise,AUSTIN,Travis,Manny Chavez
5688,Spec's #63 - University Oaks,"201 University Oaks Blvd., ROUND ROCK, TX 78664",Joshua Perez,78664,BF675377,Off Premise,ROUND ROCK,Williamson,Manny Chavez
5689,Spec's #64 - IH 35 South,"9900 IH 35 Service Road South, AUSTIN, TX 78748",Josh Jennings,78748,BF710652,Off Premise,AUSTIN,Travis,Joe Castro
5690,Spec's #65 - Shops Parkway,"13015 Shops Parkway, BEE CAVE, TX 78738",Josh Jennings,78738,BF724811,Off Premise,BEE CAVE,Travis,Manny Chavez
5691,Spec's #69 - Live Oak,"14623 IH 35 North, Live Oak, TX 78233",Josh Jennings,78233,BF724639,Off Premise,Live Oak,Bexar,Joe Castro
5694,Spec's #77 - RR 620,"10601 RR 620 N., AUSTIN, TX 78726",Joshua Perez,78726,BF763856,Off Premise,AUSTIN,Travis,Manny Chavez
5696,Spec's #95 - West University,"1013 West University Ave., GEORGETOWN, TX 78628",Joshua Perez,78628,BF774213,Off Premise,GEORGETOWN,Williamson,Manny Chavez
5706,Eureka! - Austin,"200 East 6th St., AUSTIN, TX 78701",Tim Vela,78701,MB940266,On Premise,AUSTIN,Travis,Brian Moody
5709,Total Wine #503 NW LOOP 410,"125 NW loop 410, San Antonio, TX 78216",Josh Jennings,78216,BF858101,Off Premise,San Antonio,Bexar,Joe Castro
5710,Bread Basket Plum Creek FM 2770,"5671 FM 2770, KYLE, TX 78640",Josh Jennings,78640,BF858412,Off Premise,KYLE,Hays,Joe Castro
5712,MELLOW MUSHROOM PIZZA N IH 35,"2600 N INTERSTATE 35, ROUND ROCK, TX 78681",Joshua Perez,78681,MB922944,On Premise,ROUND ROCK,Williamson,Manny Chavez
5725,The Growling-San Marcos,"700 N LBJ Ste 111, SAN MARCOS, TX 78666",Josh Jennings,78666,BG924091,On Premise,SAN MARCOS,Hays,Joe Castro
5730,Hop and Vine,"5619 Loop 1604 North West Suite 109, San Antonio, TX 78253",Josh Jennings,78253,MB934646,On Premise,San Antonio,Bexar,Joe Castro
5761,Leander Beer Market,"106 W Willis St, LEANDER, TX 78641",Joshua Perez,78641,BG882747,On Premise,LEANDER,Williamson,Manny Chavez
5776,The Hoppy Monk,"1010 N. Loop 1604 E, San Antonio, TX 78232",Josh Jennings,78232,MB871142,On Premise,San Antonio,Bexar,Joe Castro
5779,Red Horn Coffee House & Brewing Co. - Parmer,"13010 W. Parmer Ln, CEDAR PARK, TX 78613",Joshua Perez,78613,BH2736630,On Premise,CEDAR PARK,Williamson,Manny Chavez
5792,Hopdoddy Burger Bar IH 35-RR,"2800 NORTH IH 35, ROUND ROCK, TX 78681",Joshua Perez,78681,MB925205,On Premise,ROUND ROCK,Travis,Joe Castro
5804,Whip In I35,"1950 South Interstate HWY 35, AUSTIN, TX 78704",Tim Vela,78704,BG710851,On Premise,AUSTIN,Travis,Joe Castro
5806,Mellow Mushroom San Antonio,"115 North East Loop 1604, San Antonio, TX 78232",Josh Jennings,78232,MB820290,On Premise,San Antonio,Bexar,Joe Castro
5813,Pinballz Lake Creek Sphon & Associates INC,"13729 Research Blvd Ste. 1350, AUSTIN, TX 78750",Joshua Perez,78750,MB941152,On Premise,AUSTIN,Travis,Manny Chavez
5832,Big Hops Growler Bitters J&J Martindale Ventures L,"226 W Bitters Rd Ste. 108, San Antonio, TX 78216",Josh Jennings,78216,BG831666,On Premise,San Antonio,Bexar,Joe Castro
5845,Mad Pecker Brewing CO.,"6025 Tezel Rd #122, San Antonio, TX 78250",Josh Jennings,78250,BG911592,On Premise,San Antonio,Bexar,Joe Castro
5855,The Growler Exchange,"8313 Broadway St, San Antonio, TX 78209",Josh Jennings,78209,BG933742,On Premise,San Antonio,Bexar,Joe Castro
5864,The Friendly Spot,"943 South Alamo, San Antonio, TX 78205",Josh Jennings,78205,BG702780,On Premise,San Antonio,Bexar,Joe Castro
5866,The Hideout Pub,"12164 N. Mopac Expressway, AUSTIN, TX 78758",Joshua Perez,78758,MB624880,On Premise,AUSTIN,Travis,Manny Chavez
5873,Bread Basket Manchaca,"11410 Manchaca Rd, AUSTIN, TX 78759",Tim Vela,78759,BQ918759,Off Premise,AUSTIN,Travis,Brian Moody
5890,HEB 694 New Braunfels Plus,"2965 North Interstate 35 Frontage Road, NEW BRAUNFELS, TX 78130",Josh Jennings,78130,BF943752,Off Premise,NEW BRAUNFELS,Comal,Joe Castro
5897,HEB 696 Hutto,"5000 Gattis School Rd, Hutto, TX 78634",Joshua Perez,78634,BF960857,Off Premise,Hutto,Williamson,Manny Chavez
5907,Whichcraft Simond Ave,"1900 Simond Ave. Ste. 200, AUSTIN, TX 78723",Tim Vela,78723,BG962646,On Premise,AUSTIN,Travis,Manny Chavez
5926,RAVENSCROFT MARKET,"11200 MANCHACA RD, AUSTIN, TX 78748",Tim Vela,78748,BQ992978,Off Premise,AUSTIN,Travis,Joe Castro
5949,On The Rocks,"3550 Lakeline Blvd., LEANDER, TX 78641",Joshua Perez,78641,BF865048,Off Premise,LEANDER,Williamson,Manny Chavez
5958,Eskimo Hut - San Antonio,"18866 Stone Oak Parkway, San Antonio, TX 78258",Josh Jennings,78258,BG928932,On Premise,San Antonio,Bexar,Joe Castro
5996,2222 Market,"1112 West Koenig Lane, AUSTIN, TX 78756",Joshua Perez,78756,BQ893589,On Premise,AUSTIN,Travis,Joe Castro
5997,2400 Food Mart,"2400 Burleson Road, AUSTIN, TX 78741",Tim Vela,78741,BQ669394,Off Premise,AUSTIN,Travis,Joe Castro
6031,King Food Mart,"2907 South 1st., AUSTIN, TX 78704",Tim Vela,78704,BF480285,Off Premise,AUSTIN,Travis,Joe Castro
6039,Mour - Shore District,"1414 Shore District Dr., AUSTIN, TX 78741",Tim Vela,78741,BG938534,On Premise,AUSTIN,Travis,Joe Castro
6063,This n That,"1729 East Riverside Drive, AUSTIN, TX 78741",Tim Vela,78741,BQ730903,Off Premise,AUSTIN,Travis,Brian Moody
6079,Stout House,"11851 Bandera Road #119, Helotes, TX 78023",Josh Jennings,78023,MB951221,On Premise,Helotes,Bexar,Joe Castro
6087,Alamo Drafthouse - Stone Oak,"22806 Hwy 281 North, San Antonio, TX 78258",Josh Jennings,78258,MB1029307,On Premise,San Antonio,Bexar,Joe Castro
6088,Attagirl Ice,"726 Mistletoe Ave, San Antonio, TX 78212",Josh Jennings,78212,BG889317,On Premise,San Antonio,Bexar,Joe Castro
6094,Halcyon Stella Public House,"1414 South Alamo Street #101, San Antonio, TX 78210",Josh Jennings,78210,MB827171,On Premise,San Antonio,Bexar,Joe Castro
6098,Pizza Italia,"3023 Thousand Oaks, San Antonio, San Antonio, TX 78247",Josh Jennings,78247,BG401605,On Premise,San Antonio,Bexar,Joe Castro
6105,The Point Park & Eats,"24188 Boerne Stage Road, San Antonio, TX 78255",Josh Jennings,78255,BG780995,On Premise,San Antonio,Bexar,Joe Castro
6133,Clarksville Mkt,"1001 W Lynn St, AUSTIN, TX 78703",Tim Vela,78703,MB955467,Off Premise,AUSTIN,Travis,Manny Chavez
6153,Total Wine #522 Arboretum,"10001 Research Blvd, Suite 300, AUSTIN, TX 78759",Joshua Perez,78759,BF968621,Off Premise,AUSTIN,Travis,Manny Chavez
6157,Red's Porch-Quarry,"4200 Braker Lane, Suite B, AUSTIN, TX 78759",Joshua Perez,78759,MB986876,On Premise,AUSTIN,Travis,Joe Castro
6166,All American Discount Liq,"411 Brazos St, Ste. 100, AUSTIN, TX 78701",Tim Vela,78701,"BF961167, P 961166",Off Premise,AUSTIN,Travis,Joe Castro
6169,Patio Dolcetto,"322 Cheatham St., Ste A, SAN MARCOS, TX 78666",Josh Jennings,78666,BG866316,On Premise,SAN MARCOS,Hays,Joe Castro
6177,Stella Mueller,"1905 Aldrich St, AUSTIN, TX 78723",Tim Vela,78723,MB968763,On Premise,AUSTIN,Travis,Manny Chavez
6179,Total Wine #514 Mueller,"1201 Barbara Jordan, Ste. 900, AUSTIN, TX 78723",Tim Vela,78723,P 961945,Off Premise,AUSTIN,Travis,Manny Chavez
6183,Total Wine #520 Forum,"8356 Agora Parkway, Selma, TX 78154",Josh Jennings,78154,BF978981,Off Premise,Selma,Travis,Joe Castro
6191,Urban Eat Drink,"110 S. Harris St., ROUND ROCK, TX 78664",Joshua Perez,78664,MB939109,On Premise,ROUND ROCK,Williamson,Manny Chavez
